"SYMBOL","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","VOLUME","ANALYSIS_DATE","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","VOLUME_CONFIDENCE","CONFIDENCE_SCORE","CONFIDENCE_CATEGORY","TRADING_SIGNAL","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN","PERFORMANCE_CATEGORY","MAX_DRAWDOWN","SHARPE_RATIO","PROFIT_FACTOR"
"SHYAMMETL",905.3,-0.07,-4.31,0.32,62,38.6,"STRONG_BULLISH",200418,2025-08-29,0.7,0.62,0.6,0.638,"Medium","HOLD",0.490799045143649,-0.0180700175580569,6,-0.0354870064278543,"Poor",0.239744540164247,0.738250953308307,1.09132469745819
"PROSTARM",188.77,-0.38,-2.63,-2.37,40,44.4,"NEUTRAL",946856,2025-08-29,1,0.4,0.8,0.7,"High","WEAK_HOLD",0.484103008173406,-0.0256013786769472,6,-0.0496249815031922,"Poor",0.204019305238035,0.675725234486163,0.761673949379474
"DEEPINDS",536.9,-0.83,-2.34,14.12,80,56.2,"STRONG_BULLISH",329074,2025-08-29,1,0.8,0.6,0.8,"Very High","STRONG_BUY",0.912786744255572,0.27663835384883,13,3.17197599708351,"Excellent",0.121264727320522,2.09767506108619,2.2321285167709
"MODEFENCE",81.49,0.2,-4.02,-12.07,32,30.4,"BULLISH",2182747,2025-08-29,0.7,0.32,1,0.638,"Medium","SELL",0.303682352462783,-0.189649788127281,2,-0.272361024882892,"Poor",0.187885612132959,0.688680317392573,0.640160685009323
"TRIVENI",351.9,0.04,3.74,-3.1,40,52.9,"STRONG_BEARISH",504345,2025-08-29,1,0.4,0.8,0.7,"High","WEAK_HOLD",0.456811016239226,0.04416570791509,2,0.081308180459236,"Fair",0.141303076327313,1.37721417238936,0.677426516078413
"SUPRIYA",652.8,-0.24,-3.61,-9.44,25,41.5,"STRONG_BEARISH",270618,2025-08-29,1,0.25,0.6,0.58,"Medium","SELL",0.439633489586413,-0.1564809308853,2,-0.279247471034282,"Poor",0.316729093203321,0.328594246669672,0.983237186865881
"VINCOFE",146.23,-0.99,-0.14,0.56,70,48.2,"STRONG_BULLISH",1200082,2025-08-29,1,0.7,1,0.88,"Very High","BUY",0.660110804717988,0.156872141743079,9,0.461539066026854,"Good",0.101297912211157,1.71584771433845,1.36310877446085
"TATAINVEST",6815.5,-0.28,-1.54,3.36,60,47.2,"STRONG_BULLISH",25761,2025-08-29,1,0.6,0.2,0.6,"Medium","HOLD",0.463446278870106,0.0690007322118618,8,0.12859985774874,"Fair",0.185626784851775,0.895311036612839,0.802379316533916
"MINDACORP",498.85,-0.49,-3.48,-4.59,25,49,"STRONG_BEARISH",351923,2025-08-29,1,0.25,0.6,0.58,"Medium","SELL",0.420656543690711,-0.116841825924348,3,-0.201679719779161,"Poor",0.173357532545924,0.750245949649252,0.900875615188852
"SUMICHEM",566.15,-0.11,-3.27,-3.3,65,42.4,"STRONG_BULLISH",311254,2025-08-29,1,0.65,0.6,0.74,"High","BUY",0.640593848656863,0.092538411449641,8,0.257475869858698,"Moderate",0.240064191271085,1.62859451700933,1.93141420502216
"JBMA",594.95,-1.45,-7.33,-7.68,12,36.6,"STRONG_BEARISH",291554,2025-08-29,0.7,0.12,0.6,0.438,"Low","SELL",0.389919807808474,-0.191719838010613,1,-0.314253503825322,"Poor",0.242018382716924,0.135401016706601,0.514975396567024
"RIIL",880.1,0.19,-2.95,-6.98,35,47.2,"BULLISH",195347,2025-08-29,1,0.35,0.6,0.62,"Medium","WEAK_HOLD",0.403604477085173,-0.0980262583238073,6,-0.164364510727232,"Poor",0.194440786342602,0.735202361969277,0.959997665416449
"EIDPARRY",1125.8,-0.23,-1.75,-2.7,65,44.2,"STRONG_BULLISH",154924,2025-08-29,1,0.65,0.6,0.74,"High","BUY",0.784124633762985,0.181104799509048,7,0.838932216611549,"Good",0.124449333560187,1.54794619116001,2.33003005001228
"POLYMED",2085.4,-0.74,9.73,-0.99,30,56.4,"STRONG_BEARISH",83357,2025-08-29,1,0.3,0.4,0.54,"Medium","SELL",0.404628843069077,-0.128352559963241,1,-0.215584108281102,"Poor",0.242871400201693,0.208990126149729,0.514637464145199
"BRIGADE",923.1,-3.13,-3.41,-17.21,7,34.2,"STRONG_BEARISH",185737,2025-08-29,0.7,0.07,0.6,0.418,"Low","SELL",0.257833136338741,-0.14572458898183,2,-0.196350168832573,"Poor",0.342590265022591,0.327858519228175,0.999514028779231
"POCL",1050,-3.39,-0.92,7.89,65,47.9,"STRONG_BULLISH",161513,2025-08-29,1,0.65,0.6,0.74,"High","BUY",0.674793879315257,0.105098516745493,10,0.323175088230815,"Good",0.10591021560831,1.77227883669548,1.36531643792987
"THELEELA",399.45,0.71,-9.61,-11.63,30,34.2,"NEUTRAL",431294,2025-08-29,0.7,0.3,0.6,0.51,"Medium","SELL",0.274793615052477,-0.108994049718603,3,-0.150293836321491,"Poor",0.199162046425045,0.222656242689118,1.15600828449242
"AURIONPRO",1325.2,3.18,-5.32,-16.83,25,40.1,"STRONG_BEARISH",129316,2025-08-29,1,0.25,0.6,0.58,"Medium","SELL",0.402495423937216,-0.0853123938199133,3,-0.14278115555545,"Poor",0.223546153353527,0.751714254100807,0.55672829146497
"TEJASNET",583.55,-1.07,-0.57,-10.72,20,43.6,"STRONG_BEARISH",292296,2025-08-29,1,0.2,0.6,0.56,"Medium","SELL",0.445121331838891,-0.155629818327725,3,-0.280475403467011,"Poor",0.334689801605418,0.563227298832499,0.842706113797613
"JUBLCPL",2888.5,3.77,2.44,65.06,80,67.4,"STRONG_BULLISH",59644,2025-08-29,1,0.8,0.4,0.74,"High","STRONG_BUY",0.791684010066092,0.236280540982261,8,1.13424102037115,"Excellent",0.172704355872702,2.62480810924899,2.09742690226994
"JINDALSAW",197.29,-1.2,-4.15,-13.7,12,36,"STRONG_BEARISH",854791,2025-08-29,0.7,0.12,0.8,0.498,"Low","SELL",0.349081406928599,-0.115740361774806,1,-0.177810809226815,"Poor",0.217422824306414,0.629790848540142,1.0265397351468
"MOSCHIP",168.7,1.87,-2.88,-4.07,35,49.7,"BULLISH",1002478,2025-08-29,1,0.35,1,0.74,"High","WEAK_HOLD",0.396153024910018,-0.0315008608391508,4,-0.0521669597408462,"Poor",0.213605436298531,0.56704425807111,0.62019633220043
"HEG",462,-1.9,-9.33,-13.35,13,29.9,"BULLISH",363586,2025-08-29,0.5,0.13,0.6,0.382,"Low","SELL",0.259600752405822,-0.0586612847517244,3,-0.0792292603515414,"Poor",0.361483938933816,0.745938195404597,0.700633677560836
"STALLION",148.88,-0.07,-3.46,99.97,60,64.8,"BULLISH",1115412,2025-08-29,1,0.6,1,0.84,"Very High","HOLD",0.521573375957087,-0.0183337612310424,6,-0.0383209468488902,"Poor",0.126220071455464,0.136436996073462,1.1730326351244
"RELIABLE",163.91,10,99.7,123.31,88,90.4,"STRONG_BULLISH",1033733,2025-08-29,0.3,0.88,1,0.742,"High","STRONG_BUY",0.678353238059208,0.14100200884277,8,0.43837534067489,"Good",0.137518553307746,1.72853227867745,1.59502682089806
"TANLA",618.1,-1.34,-2.09,-5.98,25,45.5,"STRONG_BEARISH",268660,2025-08-29,1,0.25,0.6,0.58,"Medium","SELL",0.443373268656433,-0.161497134028468,2,-0.290135426372089,"Poor",0.230037083709612,0.579493336216547,1.01877567272168
"HDFCSILVER",113.92,0.82,3.88,5.37,80,63.2,"STRONG_BULLISH",1460840,2025-08-29,1,0.8,1,0.92,"Very High","STRONG_BUY",0.785602762922645,0.27475883224979,13,1.28154091906817,"Excellent",0.0593024750938639,2.51003457431216,2.25090735428967
"SKFINDIA",4440,-1.16,-2.43,-7.88,37,34.4,"BULLISH",37386,2025-08-29,0.7,0.37,0.2,0.418,"Low","WEAK_HOLD",0.516269332496449,0.0265862394706346,3,0.0549608310092092,"Fair",0.299461808567867,0.85816916753538,1.00092456280254
"ZUARI",361.7,-4.48,6.68,76.05,75,60.5,"STRONG_BULLISH",443154,2025-08-29,1,0.75,0.6,0.78,"High","BUY",0.681251084338874,0.0992627342604101,8,0.311413559021923,"Moderate",0.168054843007121,1.50964365922846,1.69524363689125
"GSFC",197.62,0.3,-6.26,-3.54,30,42.3,"STRONG_BULLISH",826548,2025-08-29,1,0.3,0.8,0.66,"Medium","SELL",0.382279432145879,-0.134379253152292,2,-0.217540519363161,"Poor",0.121612422761973,0.422656045621261,0.993753672204912
"NFL",96.29,0.71,4.54,-3.71,40,51.2,"BULLISH",1684236,2025-08-29,1,0.4,1,0.76,"High","WEAK_HOLD",0.467395625356585,-0.0625935482559726,3,-0.11752353385734,"Poor",0.15456350017339,0.150624336255714,0.864578697108664
"ACI",656.35,0.98,-6.01,-5.54,65,47.8,"STRONG_BULLISH",250044,2025-08-29,1,0.65,0.6,0.74,"High","BUY",0.691135317459702,0.196288085691631,10,0.635514828297085,"Good",0.139041088474914,2.62051762605552,1.27685431484133
"LAXMIDENTL",341.25,2.02,-1.64,-28.95,23,29.1,"BEARISH",472119,2025-08-29,0.5,0.23,0.6,0.422,"Low","SELL",0.444279149919748,-0.0544607193325646,4,-0.0980001368037567,"Poor",0.336176868900657,0.310902836592868,0.956785536371171
"AEGISVOPAK",247.77,-0.04,-1.53,-11.18,33,47.5,"NEUTRAL",639286,2025-08-29,1,0.33,0.8,0.672,"Medium","SELL",0.427308130729944,-0.111015285737813,2,-0.193848196027841,"Poor",0.235809629876167,0.500949286716059,0.50560789280571
"SHARDACROP",949.1,1.51,-0.76,19.05,70,47.4,"STRONG_BULLISH",166176,2025-08-29,1,0.7,0.6,0.76,"High","BUY",0.668396544922143,0.0935115199536085,6,0.281998026623857,"Moderate",0.187875752989203,1.05411962792277,1.85354390181601
"GOKULAGRO",326.35,-1.51,3.65,-0.82,80,58.5,"STRONG_BULLISH",471666,2025-08-29,1,0.8,0.6,0.8,"Very High","STRONG_BUY",0.897179870074615,0.174067401513457,9,1.69293115696095,"Good",0.142160122049972,1.96204143972136,2.15215042058844
"RAIN",135.85,-0.18,-13.09,-9.63,23,27.8,"BULLISH",1147123,2025-08-29,0.5,0.23,1,0.542,"Medium","SELL",0.275463876826689,-0.0749989760224707,2,-0.103513094273328,"Poor",0.162048449320719,0.248988752276637,0.547937386576086
"POWERMECH",3003.9,0.06,-6.2,-8.14,32,37,"STRONG_BULLISH",51803,2025-08-29,0.7,0.32,0.4,0.458,"Low","SELL",0.293183024786413,-0.0557499767746776,3,-0.0788746998582356,"Poor",0.20906838462688,0.750667216605507,0.861466525564902
"IOB",38.09,-0.24,0.71,-4.01,45,54.8,"BULLISH",4105179,2025-08-29,1,0.45,1,0.78,"High","WEAK_HOLD",0.44910762370564,-0.0949334442499094,6,-0.172326661858147,"Poor",0.183903305639979,0.789906195481308,1.19549132646061
"SIRCA",462.75,2.48,-0.4,10.85,80,63.8,"STRONG_BULLISH",340414,2025-08-29,1,0.8,0.6,0.8,"Very High","STRONG_BUY",0.762529999669641,0.196263437811285,11,0.826476765647246,"Good",0.116643396764994,2.85597875271924,2.97537965211086
"AARTIPHARM",841.35,-0.54,-1.33,-12.8,35,47.2,"BULLISH",184281,2025-08-29,1,0.35,0.6,0.62,"Medium","WEAK_HOLD",0.355037181824446,0.0227454662672244,4,0.035266321757223,"Poor",0.17302759680897,1.33629110385664,0.627887285547331
"INDGN",542.3,-1.97,-8.01,-6.7,12,35,"STRONG_BEARISH",284431,2025-08-29,0.7,0.12,0.6,0.438,"Low","SELL",0.405793782602996,-0.0810749680036679,1,-0.136442476752982,"Poor",0.1568164402619,0.63423370772507,0.728087288793176
"PNCINFRA",303.95,1.22,-2.92,-2.35,55,45.5,"STRONG_BULLISH",505715,2025-08-29,1,0.55,0.8,0.76,"High","HOLD",0.483032987639308,0.0968539044377394,8,0.187350260503979,"Fair",0.166937068023253,0.838599290698767,0.963832165370695
"ABSLAMC",835.1,-0.18,-6.78,-4.27,65,42.5,"STRONG_BULLISH",183256,2025-08-29,1,0.65,0.6,0.74,"High","BUY",0.678557798732072,0.161185428546742,10,0.50144451447553,"Good",0.205800144572277,1.99641713232268,1.2680302599445
"ASKAUTOLTD",481.95,0.19,-6.73,-10.66,65,44.4,"STRONG_BULLISH",319250,2025-08-29,1,0.65,0.6,0.74,"High","BUY",0.636754745710641,0.188407024256885,10,0.518677180313005,"Good",0.229951029852964,1.68067326117307,1.89869091771543
"ACCELYA",1398.4,-0.03,-0.45,-0.84,40,48.4,"BULLISH",109451,2025-08-29,1,0.4,0.6,0.64,"Medium","WEAK_HOLD",0.364506004890427,-0.0138344494975172,4,-0.0217695990898102,"Poor",0.136697625520173,0.472286275215447,1.10330608908553
"EASEMYTRIP",8.32,-1.89,-8.17,-21.58,7,30.5,"STRONG_BEARISH",18269408,2025-08-29,0.7,0.07,1,0.538,"Medium","SELL",0.325528931990266,-0.118114987108856,4,-0.175122392510322,"Poor",0.154444902949035,0.133149825478904,1.18747216514312
"BOMDYEING",169.97,-1.92,0.99,1.6,70,50.1,"STRONG_BULLISH",886037,2025-08-29,1,0.7,0.8,0.82,"Very High","BUY",0.724832150852308,0.112483567576855,8,0.408781650637104,"Good",0.0851597597124055,1.14612189633772,2.82890738546848
"SBFC",105.6,0.33,-5.55,-10.54,30,44,"STRONG_BULLISH",1435707,2025-08-29,1,0.3,1,0.72,"High","SELL",0.444011929631233,-0.0573494032258168,1,-0.103148621854025,"Poor",0.192921634495724,0.69394647248555,0.948093344457448
"SETFNIF50",260.99,-0.31,-2.06,-2.72,37,39.4,"STRONG_BULLISH",578880,2025-08-29,0.7,0.37,0.8,0.598,"Medium","WEAK_HOLD",0.429176396504045,-0.0776447324315086,3,-0.136022287718974,"Poor",0.322524240566418,0.41240123922471,0.801602397486567
"RALLIS",348.3,1.99,-7.08,-0.91,60,42.6,"STRONG_BULLISH",434227,2025-08-29,1,0.6,0.6,0.72,"High","HOLD",0.569895863439888,-0.0105437403195538,7,-0.0245143894775821,"Poor",0.223895866970997,0.55108892119024,1.14988123916555
"DCXINDIA",262,0.71,5.41,-4.36,20,50.6,"STRONG_BEARISH",571409,2025-08-29,1,0.2,0.8,0.62,"Medium","SELL",0.400239711534232,-0.165907644119579,1,-0.276623256508002,"Poor",0.185308663232718,0.459655134892091,0.801110226102173
"ERIS",1800.2,0.43,3.39,1.6,65,59.9,"STRONG_BULLISH",83216,2025-08-29,1,0.65,0.4,0.68,"Medium","BUY",0.542715961951762,0.122625457006507,6,0.268160370368255,"Moderate",0.22158509256551,1.21548103704117,1.11861113004852
"LLOYDSENGG",63.01,-2.31,-9.44,-18.77,32,34.7,"STRONG_BEARISH",2333871,2025-08-29,0.7,0.32,1,0.638,"Medium","SELL",0.263659023633227,-0.132117593556177,3,-0.179424475611919,"Poor",0.175815809622873,0.581434147525579,1.13098913109861
"INDIAMART",2597.2,0.76,0.3,-2.32,60,51.2,"STRONG_BULLISH",57395,2025-08-29,1,0.6,0.4,0.66,"Medium","HOLD",0.525649744365364,-0.0392371281748638,6,-0.0827176283954316,"Poor",0.168772411171813,0.316730033000931,1.10728244937491
"CHALET",1010.3,-0.73,5.64,13.52,80,65.9,"STRONG_BULLISH",147054,2025-08-29,1,0.8,0.6,0.8,"Very High","STRONG_BUY",0.757899839570746,0.267628046683967,14,1.10544349169142,"Excellent",0.081759594194591,2.89196327026002,1.88036916183773
"AWFIS",566.65,-0.58,-2.37,-12.06,15,41.5,"STRONG_BEARISH",262658,2025-08-29,1,0.15,0.6,0.54,"Medium","SELL",0.324953630985692,-0.177414545393549,3,-0.262818309285341,"Poor",0.299993781978264,0.761392989847809,1.01097093126737
"GODIGIT",357.65,-2.52,-1.17,0.97,55,47.7,"STRONG_BULLISH",412728,2025-08-29,1,0.55,0.6,0.7,"High","HOLD",0.509271252388135,0.0880885515129194,8,0.179505586215609,"Moderate",0.237139713997021,1.42446289141662,1.37696745770518
"TATAGOLD",10,1.01,3.41,4.71,70,68,"STRONG_BULLISH",14858838,2025-08-29,1,0.7,1,0.88,"Very High","BUY",0.691360043408349,0.171345634842291,12,0.555163488015235,"Good",0.0940542329801246,2.08355376287363,1.64583795815706
"J&KBANK",98.92,-0.37,-5.87,-14.35,27,32.9,"BULLISH",1490250,2025-08-29,0.7,0.27,1,0.618,"Medium","SELL",0.416113668773323,-0.144557545310818,2,-0.247578231549143,"Poor",0.112684247561265,0.238915666448884,0.971049250639044
"MAPMYINDIA",1643.3,-1.2,-7.81,-9.32,23,25.6,"STRONG_BEARISH",90264,2025-08-29,0.5,0.23,0.4,0.362,"Low","SELL",0.404444456240162,-0.0659942706581205,4,-0.11081127755354,"Poor",0.483555934159085,0.656645535049029,0.945327935670502
"V2RETAIL",1726.7,-0.56,-4.88,-8.45,35,47.8,"BULLISH",86206,2025-08-29,1,0.35,0.4,0.56,"Medium","WEAK_HOLD",0.459900032449514,-0.021157850488089,4,-0.0391739525259484,"Poor",0.347966478811577,0.274711670004763,0.902037447690964
"UCOBANK",28.2,0.04,-3.36,-13.39,17,34.4,"STRONG_BEARISH",5230508,2025-08-29,0.7,0.17,1,0.578,"Medium","SELL",0.29919345388189,-0.078513092349749,4,-0.112032475701956,"Poor",0.226889334153384,0.726714083156549,0.607855957141146
"RSYSTEMS",461.6,2.97,10.04,1.92,60,58.7,"BULLISH",319226,2025-08-29,1,0.6,0.6,0.72,"High","HOLD",0.450388156576082,0.0300828927429393,7,0.054734797117056,"Fair",0.1730507004424,1.38759600394405,0.990201250929385
"ELGIEQUIP",471.85,-2.63,-7.06,-13.29,18,29.6,"STRONG_BEARISH",306079,2025-08-29,0.5,0.18,0.6,0.402,"Low","SELL",0.332580745778978,-0.0957862261915579,1,-0.143517325258101,"Poor",0.182390703493729,0.572337730322033,0.930294656078331
"DBREALTY",168.94,-0.68,-6.05,-25.19,27,32.7,"BULLISH",861332,2025-08-29,0.7,0.27,0.8,0.558,"Medium","SELL",0.273568989057094,-0.185869635571726,4,-0.255866878990294,"Poor",0.204143256787211,0.440127009269781,0.695542787830345
"SOUTHBANK",29.27,0,-1.84,-5.12,35,44.9,"STRONG_BULLISH",4947664,2025-08-29,1,0.35,1,0.74,"High","WEAK_HOLD",0.477773543633521,0.0220703102182597,5,0.0422619535054187,"Fair",0.246695501205977,0.922246679430827,0.518538524582982
"ABBOTINDIA",31480,0.02,-4.79,-8.17,22,37.8,"BULLISH",4571,2025-08-29,0.7,0.22,0.2,0.358,"Low","SELL",0.416037162067369,-0.160168381303083,4,-0.274278380230697,"Poor",0.380259706813376,0.182658460480161,0.807827492407523
"LANDMARK",603.05,3.12,10.77,12.36,87,75.1,"STRONG_BULLISH",239981,2025-08-29,0.7,0.87,0.6,0.738,"High","STRONG_BUY",0.801900586625561,0.175751950487029,13,0.88719066600581,"Good",0.164449191093445,2.05008981283754,1.58018958766479
"LTGILTBEES",28.59,-0.21,-0.31,-1.04,32,39,"BULLISH",5028749,2025-08-29,0.7,0.32,1,0.638,"Medium","SELL",0.332943608937785,-0.0509328391519375,2,-0.0763546228390564,"Poor",0.243593021121342,0.59103387312498,0.833312013582326
"DIFFNKG",361.75,1.13,1.8,4.03,80,62,"STRONG_BULLISH",393246,2025-08-29,1,0.8,0.6,0.8,"Very High","STRONG_BUY",0.827034720918164,0.245116095198318,12,1.41714046020962,"Excellent",0.105062256590463,1.82763254432939,1.66524559760001
"TARSONS",311.8,-0.4,-8.01,-18.68,23,20.7,"STRONG_BEARISH",456418,2025-08-29,0.5,0.23,0.6,0.422,"Low","SELL",0.367097982717678,-0.110540659911931,1,-0.174656829799013,"Poor",0.345003430498764,0.752520207641646,0.767351635568775
"AARTIIND",376.1,-0.23,-3.43,-17.49,12,36.1,"STRONG_BEARISH",374976,2025-08-29,0.7,0.12,0.6,0.438,"Low","SELL",0.361888597533107,-0.0573989368858747,3,-0.0899512791402481,"Poor",0.187019952759147,0.276565892039798,0.723263468616642
"AVANTIFEED",641.85,1.35,-1.94,-10.95,12,38.5,"STRONG_BEARISH",220150,2025-08-29,0.7,0.12,0.6,0.438,"Low","SELL",0.3178753758315,-0.161497582006268,4,-0.236756710261166,"Poor",0.309653779631481,0.373622351116501,0.764679798018187
"DIACABS",137.84,-1.2,-9.26,-22.6,47,32.1,"BULLISH",1009615,2025-08-29,0.7,0.47,1,0.698,"Medium","WEAK_HOLD",0.351315352413803,-0.0606643363134935,3,-0.0935189949989259,"Poor",0.111603849264793,0.199242508248426,0.792801891523413
"BIKAJI",790.3,-0.57,2.31,5.51,80,60.3,"STRONG_BULLISH",178893,2025-08-29,1,0.8,0.6,0.8,"Very High","STRONG_BUY",0.855942818289623,0.208457905007526,9,1.4470497238147,"Excellent",0.122437772899866,2.05093982897233,2.17797597963363
"BAJAJCON",234.42,0.03,2.4,-1.26,90,59.3,"STRONG_BULLISH",592331,2025-08-29,1,0.9,0.8,0.9,"Very High","STRONG_BUY",0.867391731357202,0.193566275388002,14,1.45968480977159,"Good",0.0984344212338328,1.66385438572615,2.44621807790827
"GRAPHITE",510.8,-0.91,-7.71,-13,27,35.9,"BULLISH",272063,2025-08-29,0.7,0.27,0.6,0.498,"Low","SELL",0.276641995413229,-0.112957691668998,4,-0.156157381203692,"Poor",0.338278024829924,0.375193836190738,1.05827270811424
"E2E",2295.1,-2.45,6.25,-3.04,35,53.4,"BEARISH",59806,2025-08-29,1,0.35,0.4,0.56,"Medium","WEAK_HOLD",0.4230004590936,-0.0414224400999956,3,-0.0717893813830869,"Poor",0.207395578501746,0.696618878352456,0.704557809978724
"BERGEPAINT",533,0.85,-2.58,-5.65,25,41.7,"BULLISH",258794,2025-08-29,1,0.25,0.6,0.58,"Medium","SELL",0.286698722047731,-0.10806265148567,4,-0.151496506211084,"Poor",0.297150859888643,0.467654774291441,0.923501071264036
"KIRLOSENG",898.45,-0.19,-6.54,-4.95,55,45.8,"STRONG_BULLISH",152381,2025-08-29,1,0.55,0.6,0.7,"High","HOLD",0.611133662657812,0.00889841391472146,7,0.0228829627566636,"Fair",0.187324007577263,0.588680259417742,1.28295273240656
"CENTRALBK",34.52,0.06,-5.79,-10.41,13,26.8,"STRONG_BEARISH",3929127,2025-08-29,0.5,0.13,1,0.502,"Medium","SELL",0.408812980912626,-0.0835063455626368,2,-0.141251994489911,"Poor",0.269271602667868,0.648018843913451,0.996034492808394
"RATEGAIN",511.8,0.11,4.2,9.16,70,65.1,"STRONG_BULLISH",263910,2025-08-29,1,0.7,0.6,0.76,"High","BUY",0.615283191017806,0.0835569765046239,10,0.21719086495254,"Moderate",0.212749421445187,1.50364453112707,1.6039660057053
"SBC",19.11,0.1,0.95,21.03,75,66.8,"STRONG_BULLISH",7006489,2025-08-29,1,0.75,1,0.9,"Very High","BUY",0.683698921231553,0.120544264819473,7,0.38110608186613,"Good",0.104460406559519,1.3546619550325,1.88290664982051
"SUNDRMFAST",1019.85,-0.04,0.94,0.32,55,58.4,"BULLISH",130815,2025-08-29,1,0.55,0.6,0.7,"High","HOLD",0.482994922110811,-0.0205230009043589,8,-0.0396959368139082,"Poor",0.169160388060845,0.694131271447986,0.758000847510994
"BSOFT",368.1,-0.45,-1.09,-15.08,12,37.1,"STRONG_BEARISH",360146,2025-08-29,0.7,0.12,0.6,0.438,"Low","SELL",0.328502765810117,-0.0758091785013676,2,-0.112895741994867,"Poor",0.323752943845466,0.486616467498243,0.562071534991264
"TIMKEN",2888.2,0.18,-1.74,-15.23,17,36.4,"BULLISH",46016,2025-08-29,0.7,0.17,0.2,0.338,"Low","SELL",0.424901085533202,-0.136251651751809,1,-0.23691863838438,"Poor",0.264482525817584,0.680829767067917,0.685155965806916
"MON100",204.42,0.56,-0.52,6.18,85,58.9,"STRONG_BULLISH",649879,2025-08-29,1,0.85,0.8,0.88,"Very High","STRONG_BUY",0.82905075228773,0.284287428576499,8,1.66299315370485,"Excellent",0.0802079398185015,2.58392249385361,1.51684672292322
"ZENSARTECH",768.1,-1.3,-4.3,-7.44,22,37.4,"STRONG_BULLISH",171070,2025-08-29,0.7,0.22,0.6,0.478,"Low","SELL",0.30368846594356,-0.0545156825101003,1,-0.0782920860042532,"Poor",0.219162383442745,0.147785210469738,0.887295946618542
"DHANI",61.55,-1.8,1.15,-7.09,20,47.4,"BULLISH",2106492,2025-08-29,1,0.2,1,0.68,"Medium","SELL",0.404464127263054,-0.132398296298925,1,-0.222317919641772,"Poor",0.141697014914826,0.2246732134372,0.585137179191224
"TEXRAIL",136.8,-0.31,-1.2,-15.61,12,36.6,"STRONG_BEARISH",957889,2025-08-29,0.7,0.12,0.8,0.498,"Low","SELL",0.331382355000824,-0.190811602957547,4,-0.285382242578689,"Poor",0.180334469024092,0.464804551750422,1.03585595646873
"JPOLYINVST",865.6,20,19.38,-0.09,52,70.9,"STRONG_BEARISH",155502,2025-08-29,0.7,0.52,0.6,0.598,"Medium","HOLD",0.576886010775343,0.0656007346929982,5,0.155042698572102,"Moderate",0.245529526239261,1.0062351601664,1.38738206960261
"FINPIPE",211.92,1.97,2.96,-1.11,45,59,"BULLISH",620814,2025-08-29,1,0.45,0.8,0.72,"High","WEAK_HOLD",0.539415881689638,-0.0547402600757778,2,-0.118849647435936,"Poor",0.127799858921207,0.321354623674415,1.22171298356261
"CAMPUS",264.3,1.97,-1.89,-8.25,30,46.1,"BULLISH",499312,2025-08-29,1,0.3,0.6,0.6,"Medium","SELL",0.267565413424745,-0.1509610162233,4,-0.206108530359236,"Poor",0.15954437146429,0.241281049000099,0.631011410965584
"WAAREERTL",1023.6,-1.34,-0.82,-14.88,30,47.6,"NEUTRAL",126586,2025-08-29,1,0.3,0.6,0.6,"Medium","SELL",0.270939104771242,-0.0903594386647455,2,-0.123939494294771,"Poor",0.154760311485734,0.503385199815966,0.812203786545433
"HONAUT",38740,-0.7,1.69,-4.27,55,55.4,"BULLISH",3358,2025-08-29,1,0.55,0.2,0.58,"Medium","HOLD",0.503053827024996,-0.0482775585376658,6,-0.097148466298973,"Poor",0.335964964469895,0.574060332449153,1.22730197932106
"SILVER",118.29,0.62,3.6,5.2,80,63.6,"STRONG_BULLISH",1092319,2025-08-29,1,0.8,1,0.92,"Very High","STRONG_BUY",0.891807580692694,0.296405168296769,12,2.73961124258502,"Excellent",0.108742786594667,2.07828367338516,1.63452329335269
"CANFINHOME",717.65,-1.1,-6.57,-11.58,22,32.9,"STRONG_BULLISH",180341,2025-08-29,0.7,0.22,0.6,0.478,"Low","SELL",0.420890761446208,-0.136928455543239,4,-0.236446677806746,"Poor",0.19167664651759,0.241789510543458,0.968458367930725
