"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","RS_CONFIDENCE","CONFIDENCE_SCORE","CONFIDENCE_CATEGORY","CONFIDENCE_ANALYSIS_DATE","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN","PERFORMANCE_CATEGORY","RISK_PERFORMANCE"
414,"STLTECH","STERLITE TECHNOLOGIES LTD","MICRO_CAP",114.69,-4.94,-12.11,-6.32,42,40.4,"STRONG_BULLISH",13.28,6,4,0,NA,NA,NA,NA,NA,251386589.59,"WEAK_HOLD","2025-08-29",1,0.42,0.7,0.678,"High",2025-09-01,0.42345541222021,0.0176361226127483,6,0.0305893472708903,"Poor","Poor"
415,"JBCHEPHARM","J B CHEMICALS AND PHARMA","MICRO_CAP",1724.3,1.05,-1.35,-3.27,42,52.7,"STRONG_BULLISH",3.78,1,12,0,NA,NA,NA,NA,NA,249979828.4,"WEAK_HOLD","2025-08-29",1,0.42,0.5,0.618,"High",2025-09-01,0.506735822884366,-0.0420223344466649,5,-0.0851923500554831,"Negative","Negative"
657,"SENCO","SENCO GOLD LIMITED","MICRO_CAP",369.35,-1.61,-2.53,20.15,42,57,"BULLISH",9.64,9,8,0,NA,NA,NA,NA,NA,103516044.4,"WEAK_HOLD","2025-08-29",1,0.42,0.5,0.618,"High",2025-09-01,0.484293536283076,-0.017674593674019,2,-0.0342725851187328,"Negative","Negative"
1023,"SOLARA","SOLARA ACTIVE PHA SCI LTD","MICRO_CAP",612.95,0.14,-2.95,-5.97,42,47.7,"BULLISH",20.39,8,8,0,NA,NA,NA,NA,NA,27917206.7,"WEAK_HOLD","2025-08-29",1,0.42,1,0.768,"High",2025-09-01,0.482384236436337,0.00145065676188097,3,0.00280257454273329,"Poor","Poor"
1263,"CHEMPLASTS","CHEMPLAST SANMAR LIMITED","MICRO_CAP",427.3,1.81,-2.71,-1.56,42,48.8,"BULLISH",2.3,1,8,20,66.26,64.13,77,57.27,66,12809801.45,"WEAK_HOLD","2025-08-29",1,0.42,0.5,0.618,"High",2025-09-01,0.408172337990254,-0.0527693253941834,4,-0.0891633304448592,"Negative","Negative"
1264,"HEUBACHIND","HEUBACH COLORANTS IND LTD","MICRO_CAP",594,0.02,0.47,0.58,42,57.7,"STRONG_BULLISH",5.03,4,10,0,NA,NA,NA,NA,NA,12742841.05,"WEAK_HOLD","2025-08-29",1,0.42,0.5,0.618,"High",2025-09-01,0.434830576460809,-0.0571405022172257,2,-0.101103314930595,"Negative","Negative"
1317,"DBCORP","D.B.CORP LTD","MICRO_CAP",267.15,1.33,0.74,-0.26,42,46.4,"BEARISH",3.13,1,12,15,52.16,50.22,47,56.59,60,10562938.95,"WEAK_HOLD","2025-08-29",1,0.42,0.5,0.618,"High",2025-09-01,0.523329064855352,-0.0314195649349131,2,-0.065914580937012,"Negative","Negative"
1419,"HEALTHIETF","ICICIPRAMC - ICICIPHARM","MICRO_CAP",147.1,-0.22,-2.49,-4.4,42,43.5,"STRONG_BULLISH",6.06,3,12,0,NA,NA,NA,NA,NA,6834596.81,"WEAK_HOLD","2025-08-29",1,0.42,0.5,0.618,"High",2025-09-01,0.492680564289913,0.0191577957361005,5,0.0377627868904444,"Poor","Poor"
1590,"APCOTEXIND","APCOTEX INDUSTRIES LIMITE","MICRO_CAP",388.3,1.61,-1.37,-9.2,42,41,"BULLISH",4.12,1,10,15,54.57,57.71,48.33,56.52,54,3000808.2,"WEAK_HOLD","2025-08-29",1,0.42,0.5,0.618,"High",2025-09-01,0.411092386581004,0.0106266097165644,3,0.0180446125579358,"Poor","Poor"
1601,"BUTTERFLY","BTRFLY GANDHI APPL LTD","MICRO_CAP",727.2,0.65,-1.01,-1.62,42,48.1,"BULLISH",4.8,1,10,15,51.8,50.22,47,57.05,57,2757343.7,"WEAK_HOLD","2025-08-29",1,0.42,0.5,0.618,"High",2025-09-01,0.470013539493084,-0.0436331678298302,6,-0.0823288349443803,"Negative","Negative"
1624,"UMIYA-MRO","UMIYA BUILDCON LIMITED","MICRO_CAP",80.8,-0.21,-1.81,-0.64,42,47.7,"BULLISH",22.65,8,6,0,NA,NA,NA,NA,NA,2563258.61,"WEAK_HOLD","2025-08-29",1,0.42,1,0.768,"High",2025-09-01,0.425152960978448,-0.0359159404644743,4,-0.0624791257959802,"Negative","Negative"
1688,"JISLDVREQS","JAIN DVR EQUITY SHARES","MICRO_CAP",31.21,3.41,1.99,5.94,42,57.3,"BULLISH",-4.38,4,18,0,NA,NA,NA,NA,NA,1873733.6,"WEAK_HOLD","2025-08-29",1,0.42,0.3,0.558,"Medium",2025-09-01,0.469239906221628,0.0118301935959607,3,0.0222891542424451,"Poor","Poor"
1943,"MOMGF","MOTILALAMC - MOMGF","MICRO_CAP",142.52,-0.12,-1.74,-0.46,42,47.8,"NEUTRAL",3.67,6,10,0,NA,NA,NA,NA,NA,362231.9,"WEAK_HOLD","2025-08-29",1,0.42,0.5,0.618,"High",2025-09-01,0.475586641766131,-0.0362838224740699,6,-0.0691893558857222,"Negative","Negative"
1971,"WEWIN","WE WIN LIMITED","MICRO_CAP",51,-1.85,0.63,7.59,42,52.5,"BULLISH",6.49,6,10,0,NA,NA,NA,NA,NA,271226.44,"WEAK_HOLD","2025-08-29",1,0.42,0.5,0.618,"High",2025-09-01,0.502822268567979,0.0472931240219623,3,0.0951231743339428,"Poor","Moderate"
1983,"HEADSUP","HEADS UP VENTURES LIMITED","MICRO_CAP",10.59,0.95,2.22,13.14,42,56.9,"BULLISH",5.5,8,13,0,NA,NA,NA,NA,NA,232788.99,"WEAK_HOLD","2025-08-29",1,0.42,0.5,0.618,"High",2025-09-01,0.38997514275834,-0.0569159110076725,5,-0.0933009701687048,"Negative","Negative"
170,"PARADEEP","PARADEEP PHOSPHATES LTD","SMALL_CAP",217.42,-2.08,-1.23,4.28,41.3,56.3,"BULLISH",34.69,11,2,0,NA,NA,NA,NA,NA,872820274.06,"WEAK_HOLD","2025-08-29",1,0.413,1,0.7652,"High",2025-09-01,0.506031957734376,-0.0247776815085672,2,-0.050160494988547,"Negative","Negative"
186,"KEI","KEI INDUSTRIES LTD.","SMALL_CAP",3810.6,-1.37,-3.65,-2.33,41.3,44.4,"STRONG_BULLISH",9.7,4,8,0,NA,NA,NA,NA,NA,774681341.1,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.393200293602422,-0.0442718758713454,5,-0.0729596197964181,"Negative","Negative"
380,"KANSAINER","KANSAI NEROLAC PAINTS LTD","MICRO_CAP",239.99,0.82,3.17,-2.28,41.3,50.1,"STRONG_BEARISH",2,6,13,0,NA,NA,NA,NA,NA,293454017.73,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.449319982388988,-0.0622571600251831,3,-0.113055055629711,"Negative","Negative"
542,"ABSLAMC","ADIT BIRL SUN LIF AMC LTD","MICRO_CAP",835.1,-0.18,-5.34,-5.12,41.3,42.5,"STRONG_BULLISH",14.96,8,6,0,10,10,10,10,10,153311563.1,"WEAK_HOLD","2025-08-29",1,0.413,0.7,0.6752,"High",2025-09-01,0.485844354238361,0.0040926959598437,3,0.0079600331020017,"Poor","Poor"
553,"INDIAMART","INDIAMART INTERMESH LTD","MICRO_CAP",2597.2,0.76,-2.74,0.46,41.3,51.2,"BULLISH",8.66,5,10,0,NA,NA,NA,NA,NA,148963931.4,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.419722499651834,0.025055329524912,2,0.0431781854541642,"Poor","Poor"
593,"CAMPUS","CAMPUS ACTIVEWEAR LIMITED","MICRO_CAP",264.3,1.97,-0.9,-2.33,41.3,46.1,"BULLISH",-2.68,1,9,25,74.2,73.7,94,58.86,63,130904264.05,"WEAK_HOLD","2025-08-29",1,0.413,0.3,0.5552,"Medium",2025-09-01,0.357999137137085,-0.0433277126285248,3,-0.0674885582478982,"Negative","Negative"
651,"FINOPB","FINO PAYMENTS BANK LTD","MICRO_CAP",280.95,3.5,6.02,8.14,41.3,61.2,"BULLISH",1.2,5,11,0,NA,NA,NA,NA,NA,105822870.7,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.531589897302911,-0.054325130674988,6,-0.115977709195822,"Negative","Negative"
673,"LXCHEM","LAXMI ORGANIC INDUS LTD","MICRO_CAP",202.02,-2.01,-5.15,1.61,41.3,49.8,"STRONG_BULLISH",8.21,4,8,0,NA,NA,NA,NA,NA,97864407.53,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.368653060588986,-0.0659335703239776,6,-0.104433182784552,"Negative","Negative"
738,"KIRLOSBROS","KIRLOSKAR BROTHERS LTD","MICRO_CAP",1941.6,-2.23,-0.08,1.01,41.3,47.1,"BULLISH",11.34,7,8,0,NA,NA,NA,NA,NA,80302864.3,"WEAK_HOLD","2025-08-29",1,0.413,0.7,0.6752,"High",2025-09-01,0.454227808397263,0.0109270170214586,4,0.0200212051650523,"Poor","Poor"
740,"MANGCHEFER","MANG.CHEM.FERT.LTD","MICRO_CAP",345.55,-0.69,-2.52,-1.86,41.3,53.7,"BULLISH",29.85,10,4,0,NA,NA,NA,NA,NA,79489972.3,"WEAK_HOLD","2025-08-29",1,0.413,1,0.7652,"High",2025-09-01,0.515122886188328,-0.0990953934029676,6,-0.204372181281084,"Negative","Negative"
769,"RBA","RESTAURANT BRAND ASIA LTD","MICRO_CAP",79.91,0.11,-0.32,-3.54,41.3,48.1,"BEARISH",9.1,5,10,0,NA,NA,NA,NA,NA,72287647.26,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.420671977894381,-0.0556083208764903,5,-0.0959876248940573,"Negative","Negative"
780,"PENIND","PENNAR INDUSTRIES LTD","MICRO_CAP",239.29,-1.35,-7.06,2.12,41.3,49.1,"STRONG_BULLISH",7.64,4,8,0,NA,NA,NA,NA,NA,69385285.64,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.459717748593539,0.0400499497191049,4,0.0741278278434041,"Poor","Moderate"
806,"WENDT","WENDT (INDIA) LIMITED","MICRO_CAP",9814,-0.9,-2.87,-0.29,41.3,46.7,"STRONG_BULLISH",21.47,8,6,0,NA,NA,NA,NA,NA,61182300.5,"WEAK_HOLD","2025-08-29",1,0.413,1,0.7652,"High",2025-09-01,0.384402703726664,-0.024178661534097,4,-0.0392767506947615,"Negative","Negative"
825,"THYROCARE","THYROCARE TECH LTD","MICRO_CAP",1265.3,-1.01,-0.5,-2.7,41.3,46.8,"BULLISH",30.52,10,4,0,NA,NA,NA,NA,NA,56853987,"WEAK_HOLD","2025-08-29",1,0.413,1,0.7652,"High",2025-09-01,0.403206063481048,0.0271326342248358,2,0.045463991110731,"Poor","Poor"
848,"JKLAKSHMI","JK LAKSHMI CEMENT LTD","MICRO_CAP",921.15,0.34,-0.42,-4.48,41.3,46,"BEARISH",16.9,8,12,0,NA,NA,NA,NA,NA,51892505.95,"WEAK_HOLD","2025-08-29",1,0.413,0.7,0.6752,"High",2025-09-01,0.471283165039495,-0.0137842986849137,5,-0.0260712308998887,"Negative","Negative"
866,"FMGOETZE","FEDERAL-MOGUL GOETZE (IND","MICRO_CAP",531.15,1.82,-0.37,-8.4,41.3,47.1,"BEARISH",3.55,2,15,0,NA,NA,NA,NA,NA,48929660.35,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.476490310672671,-0.0102470073034055,4,-0.0195736726794344,"Negative","Negative"
870,"JGCHEM","J.G.CHEMICALS LIMITED","MICRO_CAP",464.2,0.11,-5.15,-7.81,41.3,42,"STRONG_BULLISH",20.07,8,6,0,NA,NA,NA,NA,NA,47926990.15,"WEAK_HOLD","2025-08-29",1,0.413,1,0.7652,"High",2025-09-01,0.480135526973754,-0.047285469295457,5,-0.0909573008907453,"Negative","Negative"
871,"FMCGIETF","ICICIPRAMC - ICICIFMCG","MICRO_CAP",59.99,1.21,0.71,2.42,41.3,55.7,"BULLISH",6.99,4,8,0,NA,NA,NA,NA,NA,47837443.45,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.532949199993163,-0.00419813022017478,2,-0.00898859443151222,"Negative","Negative"
1015,"UNIECOM","UNICOMMERCE ESOLUTIONS L","MICRO_CAP",130.59,-1.66,-7.28,6.54,41.3,50.7,"BULLISH",8.05,6,10,0,NA,NA,NA,NA,NA,28365005.47,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.37550985198468,0.0438642014283687,6,0.0702400215083819,"Poor","Moderate"
1071,"AXISGOLD","AXIS MF - AXIS GOLD ETF","MICRO_CAP",86,1.22,3.38,3.48,41.3,68.2,"STRONG_BULLISH",6.73,4,9,0,10,10,10,10,10,24334491.64,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.507554831635207,0.0168317095842213,4,0.0341798654256522,"Poor","Poor"
1091,"EQUAL50","MIRAEAMC - EQUAL50","MICRO_CAP",312.65,-0.19,-1.37,0.32,41.3,45.5,"NEUTRAL",3.48,7,10,0,NA,NA,NA,NA,NA,22006707.54,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.367754439730197,-0.0431462275213562,4,-0.0682428319511553,"Negative","Negative"
1096,"GILT5YBEES","RELCAPAMC - NETFGILT5Y","MICRO_CAP",62.41,0.18,0.05,-0.49,41.3,43.5,"BEARISH",3.5,2,15,0,NA,NA,NA,NA,NA,21810901.91,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.471177929220721,-0.0310051880893297,3,-0.0586306619987326,"Negative","Negative"
1134,"VEEDOL","VEEDOL CORPORATION LTD","MICRO_CAP",1651.8,2.26,0.76,-1.2,41.3,51.2,"BEARISH",2.69,2,15,0,NA,NA,NA,NA,NA,19313625.5,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.464614118216559,-0.0251595532288775,2,-0.0469933072292973,"Negative","Negative"
1160,"BHARATRAS","BHARAT RASAYAN LTD","MICRO_CAP",10060,-0.98,-3.61,-9.88,41.3,36.2,"BEARISH",1.33,1,10,25,75.27,77.83,92,62.95,57,18095288,"WEAK_HOLD","2025-08-29",0.7,0.413,0.5,0.5252,"Medium",2025-09-01,0.476821695780382,-0.0385773496469483,4,-0.0737365241177019,"Negative","Negative"
1191,"HDFCLIQUID","HDFCAMC - HDFCLIQUID","MICRO_CAP",1025.67,0.04,0.09,0.42,41.3,100,"STRONG_BULLISH",4.56,3,15,0,NA,NA,NA,NA,NA,15995290.38,"WEAK_HOLD","2025-08-29",0.3,0.413,0.5,0.4052,"Medium",2025-09-01,0.39128436697647,0.0127309796167538,2,0.0209144942664248,"Poor","Poor"
1196,"PAVNAIND","PAVNA INDUSTRIES LIMITED","MICRO_CAP",413.2,-2.66,-6.43,4.17,41.3,49.5,"BULLISH",0.39,5,10,0,NA,NA,NA,NA,NA,15739789,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.444963627913967,0.0242529967450537,5,0.0436962295892464,"Poor","Poor"
1246,"MUFIN","MUFIN GREEN FINANCE LTD","MICRO_CAP",85.64,0.69,-2.59,-3.03,41.3,42.7,"BULLISH",22.69,8,9,0,NA,NA,NA,NA,NA,13326177.12,"WEAK_HOLD","2025-08-29",1,0.413,1,0.7652,"High",2025-09-01,0.532253943989053,0.0141278678551316,5,0.0302041410581151,"Poor","Poor"
1253,"SAURASHCEM","SAURASHTRA CEMENT LIMITED","MICRO_CAP",112.24,-2.54,-6.14,-5.69,41.3,48.3,"BULLISH",34.84,10,4,0,NA,NA,NA,NA,NA,13100016.94,"WEAK_HOLD","2025-08-29",1,0.413,1,0.7652,"High",2025-09-01,0.382615593168884,0.0324071098584682,5,0.0524909756383483,"Poor","Moderate"
1312,"MOLDTECH","MOLD-TEK TECHNOLOGIES LTD","MICRO_CAP",160.8,-0.86,1.43,4.76,41.3,62.5,"BULLISH",8,4,10,0,NA,NA,NA,NA,NA,10752320.9,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.376820772513747,-0.0170414426596835,6,-0.0273459735306396,"Negative","Negative"
1383,"GROWWSLVR","GROWWAMC - GROWWSLVR","MICRO_CAP",116.78,0.72,3.13,3.15,41.3,63.2,"BULLISH",10.24,7,8,0,NA,NA,NA,NA,NA,7706711.09,"WEAK_HOLD","2025-08-29",1,0.413,0.7,0.6752,"High",2025-09-01,0.500186598300934,-0.0908929526456632,6,-0.181853772501261,"Negative","Negative"
1397,"BLAL","BEML LAND ASSETS LIMITED","MICRO_CAP",207.7,-0.6,-0.39,-0.47,41.3,49,"BULLISH",0.73,1,10,15,55.13,62.67,45,51.33,57,7338554.34,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.362140501057729,-0.033390141359996,6,-0.0523471727165076,"Negative","Negative"
1428,"CONTROLPR","CONTROL PRINT LIMITED","MICRO_CAP",773.9,0.27,-0.17,-0.14,41.3,52,"BULLISH",1.8,1,8,15,53.05,51.52,51,57.95,54,6447298.8,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.439818309014663,-0.0947554346639663,3,-0.169151252511119,"Negative","Negative"
1634,"SONAMLTD","SONAM LIMITED","MICRO_CAP",48.58,-2.92,-3.86,1.21,41.3,48.9,"BULLISH",12.85,7,8,0,NA,NA,NA,NA,NA,2460415.88,"WEAK_HOLD","2025-08-29",1,0.413,0.7,0.6752,"High",2025-09-01,0.444431469356641,0.0267385253799148,3,0.0481282216416237,"Poor","Poor"
1694,"GLOSTERLTD","GLOSTER LIMITED","MICRO_CAP",680.5,0.59,1.32,5.18,41.3,53.4,"BULLISH",1.76,4,15,0,NA,NA,NA,NA,NA,1806743.45,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.365988927707076,-0.00169179487274959,2,-0.00266839957010711,"Negative","Negative"
1788,"CONSOFINVT","CONSO. FIN. & HOLD. LTD.","MICRO_CAP",183.99,0.17,-3.81,-6.75,41.3,37.7,"BEARISH",-3.88,1,15,20,62.98,75.79,56,50.59,57,1095591.62,"WEAK_HOLD","2025-08-29",0.7,0.413,0.3,0.4652,"Medium",2025-09-01,0.486021905159578,-0.00450866199098527,5,-0.00877208977628725,"Negative","Negative"
1826,"BHANDARI","BHANDARI HOSIERY EXP LTD","MICRO_CAP",4.91,-1.21,-4.29,-8.22,41.3,36.4,"BULLISH",-4.99,0,8,25,70.62,71.82,94,57.27,46.25,901562.02,"WEAK_HOLD","2025-08-29",0.7,0.413,0.3,0.4652,"Medium",2025-09-01,0.404804600961506,-0.0839610511087813,5,-0.1410646843783,"Negative","Negative"
1870,"ZENITHEXPO","ZENITH EXPORTS LTD","MICRO_CAP",251.68,10,0.28,11.94,41.3,59.3,"NEUTRAL",2.03,9,14,0,NA,NA,NA,NA,NA,669832.64,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.46246614777483,0.0261460099718534,4,0.0486406760497401,"Poor","Poor"
1923,"HITECHCORP","HITECH CORPORATION LTD","MICRO_CAP",198.35,-1.44,-2.12,3.17,41.3,50.6,"BULLISH",9.56,5,10,0,NA,NA,NA,NA,NA,416460.83,"WEAK_HOLD","2025-08-29",1,0.413,0.5,0.6152,"High",2025-09-01,0.420025367522612,-0.0953907255432569,4,-0.164473961793451,"Negative","Negative"
23,"YESBANK","YES BANK LIMITED","LARGE_CAP",19.1,2.25,-0.93,-0.62,40.7,47.8,"BEARISH",-0.39,5,16,0,NA,NA,NA,NA,NA,3675764013.18,"WEAK_HOLD","2025-08-29",1,0.407,0.3,0.5528,"Medium",2025-09-01,0.440380221046507,-0.0517075847252272,2,-0.0923977076398588,"Negative","Negative"
226,"VIMTALABS","VIMTA LABS LIMITED","SMALL_CAP",666.25,1.29,1.29,1.52,40.7,55,"BULLISH",42.24,11,4,0,NA,NA,NA,NA,NA,561151458,"WEAK_HOLD","2025-08-29",1,0.407,1,0.7628,"High",2025-09-01,0.502702902350575,0.00935773458331824,6,0.0188171912274362,"Poor","Poor"
282,"NIFTYIETF","ICICI PRUD NIFTY ETF","SMALL_CAP",275.21,-0.09,-1.51,-1.24,40.7,40.4,"BULLISH",2.98,6,8,0,NA,NA,NA,NA,NA,440325463.64,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"High",2025-09-01,0.479516421584412,0.0473584181396291,2,0.0909892647983124,"Poor","Moderate"
454,"CHENNPETRO","CHENNAI PETROLEUM CORP LT","MICRO_CAP",645.4,0.02,-2.09,-7.72,40.7,41.9,"BEARISH",6.18,3,4,20,68.3,71.74,82,58.64,49.17,214566055,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"High",2025-09-01,0.524030555458739,-0.0536997780785896,6,-0.112821902108329,"Negative","Negative"
481,"GNFC","GUJ NAR VAL FER & CHEM L","MICRO_CAP",522.75,0.36,-1.66,-4.29,40.7,47.3,"BULLISH",1.96,1,15,0,NA,NA,NA,NA,NA,190308908.4,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"High",2025-09-01,0.394225810980424,0.0424160164315254,6,0.0700195175039963,"Poor","Moderate"
751,"ENTERO","ENTERO HEALTHCARE SOLU L","MICRO_CAP",1182,-1.35,-3.86,-9.5,40.7,41.3,"BEARISH",7.14,4,12,0,NA,NA,NA,NA,NA,76305663.1,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"High",2025-09-01,0.378156941197813,-0.0371146371006034,4,-0.0596848940825917,"Negative","Negative"
862,"ALKYLAMINE","ALKYL AMINES CHEM. LTD","MICRO_CAP",2005.5,-0.9,-6.76,-11.29,40.7,35.1,"BEARISH",7.19,3,10,15,54.48,52.39,55,56.14,57,49752452.6,"WEAK_HOLD","2025-08-29",0.7,0.407,0.5,0.5228,"Medium",2025-09-01,0.467956997547299,-0.0733244023285806,3,-0.13781668397208,"Negative","Negative"
865,"SAPPHIRE","SAPPHIRE FOODS INDIA LTD","MICRO_CAP",327.05,2.38,0.02,1.84,40.7,52.8,"BULLISH",3.89,2,11,0,NA,NA,NA,NA,NA,49134189.15,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"High",2025-09-01,0.495084984321147,-0.0520025139674544,3,-0.102992607374803,"Negative","Negative"
867,"IOLCP","IOL CHEM AND PHARMA LTD","MICRO_CAP",90.74,-0.19,-6.28,-9.52,40.7,42.7,"BULLISH",10.5,6,10,0,NA,NA,NA,NA,NA,48766941.17,"WEAK_HOLD","2025-08-29",1,0.407,0.7,0.6728,"High",2025-09-01,0.390445723198354,-0.0432582123321481,4,-0.0709669572972658,"Negative","Negative"
954,"XPROINDIA","XPRO INDIA LIMITED","MICRO_CAP",1137.6,2.98,2.06,1.61,40.7,49.7,"BEARISH",-4.08,4,20,0,NA,NA,NA,NA,NA,36660075.7,"WEAK_HOLD","2025-08-29",1,0.407,0.3,0.5528,"Medium",2025-09-01,0.46922346893698,-0.0471846922067925,3,-0.0888974727505241,"Negative","Negative"
988,"NELCAST","NELCAST LIMITED","MICRO_CAP",147.01,-2.7,-10.29,-10.38,40.7,37,"BULLISH",9.9,4,8,0,NA,NA,NA,NA,NA,31885384.29,"WEAK_HOLD","2025-08-29",0.7,0.407,0.5,0.5228,"Medium",2025-09-01,0.392116897320375,-0.0648902167915367,5,-0.106747854160598,"Negative","Negative"
1029,"PURVA","PURAVANKARA LIMITED","MICRO_CAP",287.6,0.26,-0.29,-1,40.7,53,"BULLISH",6.31,3,12,0,NA,NA,NA,NA,NA,27555794.8,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"High",2025-09-01,0.399596369825304,0.000855325662996629,5,0.00142458442955743,"Poor","Poor"
1108,"SENSEXIETF","ICICI PRUD SENSEX ETF","MICRO_CAP",912.99,-0.25,-1.69,-1.69,40.7,41.2,"BULLISH",2.47,6,8,0,NA,NA,NA,NA,NA,21008071.16,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"High",2025-09-01,0.458498529251665,0.0349496165057644,6,0.064542052780513,"Poor","Moderate"
1203,"SHALBY","SHALBY LIMITED","MICRO_CAP",194.08,2.16,-2.13,-7.54,40.7,43.2,"BULLISH",9.06,4,15,0,NA,NA,NA,NA,NA,15336564.81,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"High",2025-09-01,0.396679496578872,-0.085702880716417,3,-0.142051994305579,"Negative","Negative"
1227,"RITCO","RITCO LOGISTICS LIMITED","MICRO_CAP",282,1.09,0.07,-2.07,40.7,48.6,"BEARISH",6.35,3,11,0,NA,NA,NA,NA,NA,14385935.55,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"High",2025-09-01,0.481926833232865,-0.00679396197665482,3,-0.0131139043912471,"Negative","Negative"
1536,"SREEL","SREELEATHERS LIMITED","MICRO_CAP",234.97,3.05,0.81,-1.75,40.7,46.6,"BEARISH",-0.54,5,16,0,NA,NA,NA,NA,NA,3853118.4,"WEAK_HOLD","2025-08-29",1,0.407,0.3,0.5528,"Medium",2025-09-01,0.372213535569608,0.0414550425484777,4,0.0660336673331926,"Poor","Moderate"
1641,"BTML","BODHI TREE MULTIMEDIA LTD","MICRO_CAP",8.22,-0.48,3.27,1.23,40.7,51.1,"BEARISH",-2.37,1,12,25,72.5,75.43,94,58.86,47,2356329.76,"WEAK_HOLD","2025-08-29",1,0.407,0.3,0.5528,"Medium",2025-09-01,0.388478063140064,-0.0139986878610216,3,-0.0228915546887861,"Negative","Negative"
1698,"SOFTTECH","SOFTTECH ENGINEERS LTD","MICRO_CAP",381.5,-1.99,-3.27,6.74,40.7,50.5,"NEUTRAL",23.21,11,10,0,NA,NA,NA,NA,NA,1782251.7,"WEAK_HOLD","2025-08-29",1,0.407,1,0.7628,"High",2025-09-01,0.512139351619408,-0.0622648043907248,2,-0.127628257366949,"Negative","Negative"
1825,"DCM","DCM LTD","MICRO_CAP",100.17,-0.2,-0.11,-4.92,40.7,40.9,"BEARISH",2.2,1,10,20,67.84,72.61,76,60.71,51,902874.77,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"High",2025-09-01,0.3620907059405,-0.0669682471547276,4,-0.104980829999447,"Negative","Negative"
1861,"MOGSEC","MOTILALAMC - G5","MICRO_CAP",61.97,-0.11,-0.4,-1.18,40.7,48.3,"BEARISH",3.85,2,10,0,NA,NA,NA,NA,NA,716898.33,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"High",2025-09-01,0.486425445089117,-0.015125631634146,2,-0.0294516764693894,"Negative","Negative"
1867,"GOLD360","360ONEAMC - GOLD360","MICRO_CAP",101.15,1.05,3.21,3.43,40.7,65.7,"STRONG_BULLISH",6.37,4,8,0,NA,NA,NA,NA,NA,678936.9,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"High",2025-09-01,0.380472665419802,0.0441930111614056,3,0.0713334322711548,"Poor","Moderate"
