Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
29 OCT 2025,STERTOOLS,EQ,STERLING TOOLS LIMITED   ,Listed    ,29 OCT 2025,               2.00,          36184318,            317.75,    11497567044.50 
29 OCT 2025,STLNETWORK,EQ,STL NETWORKS LIMITED     ,Listed    ,29 OCT 2025,               2.00,         487921086,             26.25,    12817686929.20
29 OCT 2025,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,Listed    ,29 OCT 2025,               2.00,         487954019,            123.10,    60076898819.30   
29 OCT 2025,STOVEKRAFT,EQ,STOVE KRAFT LIMITED      ,Listed    ,29 OCT 2025,              10.00,          33101500,            773.85,    25615595775.00
29 OCT 2025,STUDIOLSD,SM,STUDIO LSD LIMITED       ,Listed    ,29 OCT 2025,               2.00,          51891755,             19.05,      988537932.75 
29 OCT 2025,STYL,EQ,SESHAASAI TECHNOLOGIES L ,Listed    ,29 OCT 2025,              10.00,         161805826,            374.45,    60588191545.70      
29 OCT 2025,STYLAMIND,EQ,STYLAM INDUSTRIES LIMITED,Listed    ,29 OCT 2025,               5.00,          16948060,           2011.60,    34092717496.00 
29 OCT 2025,STYLEBAAZA,EQ,BAAZAR STYLE RETAIL LTD  ,Listed    ,29 OCT 2025,               5.00,          74617353,            334.85,    24985620652.05
29 OCT 2025,STYRENIX,EQ,STYRENIX PERFORMANCE LTD ,Listed    ,29 OCT 2025,              10.00,          17585625,           2450.30,    43090056937.50  
29 OCT 2025,SUBAHOTELS,SM,SUBA HOTELS LIMITED      ,Listed    ,29 OCT 2025,              10.00,          24242516,            181.45,     4398804528.20
29 OCT 2025,SUBEXLTD,EQ,SUBEX LTD                ,Listed    ,29 OCT 2025,               5.00,         562002935,             13.05,     7345378360.45  
29 OCT 2025,SUBROS,EQ,SUBROS LIMITED           ,Listed    ,29 OCT 2025,               2.00,          65235750,           1110.30,    72431253225.00    
29 OCT 2025,SUDARSCHEM,EQ,SUDARSHAN CHEMICAL INDS L,Listed    ,29 OCT 2025,               2.00,          78596469,           1179.50,    92704535185.50
29 OCT 2025,SUKHJITS,EQ,SUKHJIT STARCH & CHEM LTD,Listed    ,29 OCT 2025,               5.00,          31244000,            163.80,     5118392080.00  
29 OCT 2025,SULA,EQ,SULA VINEYARDS LIMITED   ,Listed    ,29 OCT 2025,               2.00,          84430029,            247.05,    20858438664.45      
29 OCT 2025,SUMEETINDS,BE,SUMEET IND LIMITED       ,Listed    ,29 OCT 2025,               2.00,         526325680,             34.50,    18147709446.40
29 OCT 2025,SUMICHEM,EQ,SUMITOMO CHEM INDIA LTD  ,Listed    ,29 OCT 2025,              10.00,         499145736,            506.55,   252842272570.80  
29 OCT 2025,SUMIT,EQ,SUMIT WOODS LIMITED      ,Listed    ,29 OCT 2025,              10.00,          45268753,             86.10,     3897186945.75     
29 OCT 2025,SUMMITSEC,EQ,SUMMIT SECURITIES LTD    ,Listed    ,29 OCT 2025,              10.00,          10901781,           2316.10,    25249614974.10 
29 OCT 2025,SUNCLAY,EQ,SUNDARAM CLAYTON LIMITED ,Listed    ,29 OCT 2025,               5.00,          22046162,           1528.20,    33690944768.40   
29 OCT 2025,SUNDARAM,EQ,SUNDARAM MULTI PAP LTD   ,Listed    ,29 OCT 2025,               1.00,         473877773,              1.90,      900367768.70  
29 OCT 2025,SUNDARMFIN,EQ,SUNDARAM FINANCE LTD     ,Listed    ,29 OCT 2025,              10.00,         111103860,           4640.50,   515577462330.00
29 OCT 2025,SUNDRMBRAK,EQ,SUNDARAM BRAK LININGS LTD,Listed    ,29 OCT 2025,              10.00,           3934575,            785.60,     3091002120.00
29 OCT 2025,SUNDRMFAST,EQ,SUNDRAM FASTENERS LTD    ,Listed    ,29 OCT 2025,               1.00,         210128370,            968.45,   203498819926.50
29 OCT 2025,SUNDROP,EQ,SUNDROP BRANDS LIMITED   ,Listed    ,29 OCT 2025,              10.00,          37696853,            767.15,    28919140778.95   
29 OCT 2025,SUNFLAG,EQ,SUNFLAG IRON AND STEEL CO,Listed    ,29 OCT 2025,              10.00,         180219448,            274.50,    49470238476.00   
29 OCT 2025,SUNLITE,SM,SUNLITE RECYCLING IND LTD,Listed    ,29 OCT 2025,              10.00,          10880000,            186.15,     2025312000.00   
29 OCT 2025,SUNPHARMA,EQ,SUN PHARMACEUTICAL IND L ,Listed    ,29 OCT 2025,               1.00,        2399334970,           1715.90,  4117018875023.00 
29 OCT 2025,SUNREST,SM,SUNREST LIFESCIENCE LTD  ,Listed    ,29 OCT 2025,              10.00,           4291200,             49.00,      210268800.00   
29 OCT 2025,SUNTECH,SM,SUNTECH INFRA SOLUTIONS L,Listed    ,29 OCT 2025,              10.00,          19362600,             54.20,     1049452920.00   
29 OCT 2025,SUNTECK,EQ,SUNTECK REALTY LIMITED   ,Listed    ,29 OCT 2025,               1.00,         146489084,            444.65,    65136371200.60   
29 OCT 2025,SUNTV,EQ,SUN TV NETWORK LIMITED   ,Listed    ,29 OCT 2025,               5.00,         394084620,            576.75,   227288304585.00     
29 OCT 2025,SUPERHOUSE,EQ,SUPERHOUSE LIMITED       ,Listed    ,29 OCT 2025,              10.00,          11025000,            164.20,     1810415250.00
29 OCT 2025,SUPERSPIN,EQ,SUPER SPINNING MILLS LTD ,Listed    ,29 OCT 2025,               1.00,          55000000,              9.35,      514800000.00 
29 OCT 2025,SUPRAJIT,EQ,SUPRAJIT ENGINEERING LTD ,Listed    ,29 OCT 2025,               1.00,         137161003,            438.55,    60151957865.65  
29 OCT 2025,SUPREME,EQ,SUPREME HOLDIN N HOSP I L,Listed    ,29 OCT 2025,              10.00,          38646853,             85.25,     3295417155.30   
29 OCT 2025,SUPREMEIND,EQ,SUPREME INDUSTRIES LTD   ,Listed    ,29 OCT 2025,               2.00,         127026870,           3849.30,   488964530691.00
29 OCT 2025,SUPREMEINF,BZ,SUPREME INFRA. LTD       ,Listed    ,29 OCT 2025,              10.00,          25698372,             93.05,     2391490498.30
29 OCT 2025,SUPREMEPWR,SM,SUPREME POWER EQUIPMENT L,Listed    ,29 OCT 2025,              10.00,          24991135,            209.50,     5235642782.50
29 OCT 2025,SUPRIYA,EQ,SUPRIYA LIFESCIENCE LTD  ,Listed    ,29 OCT 2025,               2.00,          80482800,            747.35,    60148820580.00   
29 OCT 2025,SURAJEST,EQ,SURAJ ESTATE DEVELOPERS L,Listed    ,29 OCT 2025,               5.00,          47773388,            299.15,    14291409020.20  
29 OCT 2025,SURAJLTD,EQ,SURAJ LIMITED            ,Listed    ,29 OCT 2025,              10.00,          18364100,            290.35,     5332016435.00  
29 OCT 2025,SURAKSHA,EQ,SURAKSHA DIAGNOSTIC LTD  ,Listed    ,29 OCT 2025,               2.00,          52080758,            323.00,    16822084834.00  
29 OCT 2025,SURANASOL,EQ,SURANA SOLAR LIMITED     ,Listed    ,29 OCT 2025,               5.00,          49206600,             32.20,     1584452520.00 
29 OCT 2025,SURANAT&P,EQ,SURANA TELECOM AND POW LT,Listed    ,29 OCT 2025,               1.00,         135759963,             21.65,     2939203198.95 
29 OCT 2025,SURANI,SM,SURANI STEEL TUBES LTD.  ,Listed    ,29 OCT 2025,              10.00,          15548036,             85.00,     1321583060.00    
29 OCT 2025,SURYALAXMI,EQ,SURYALAKSHMI COT MIL LTD ,Listed    ,29 OCT 2025,              10.00,          18805290,             61.70,     1160662498.80
29 OCT 2025,SURYAROSNI,EQ,SURYA ROSHNI LTD         ,Listed    ,29 OCT 2025,               5.00,         217635896,            294.95,    64191707525.20
29 OCT 2025,SURYODAY,EQ,SURYODAY SMALL FIN BK LTD,Listed    ,29 OCT 2025,              10.00,         106289824,            154.65,    16435595485.10  
29 OCT 2025,SUTLEJTEX,EQ,SUTLEJ TEXT & INDUS LTD  ,Listed    ,29 OCT 2025,               1.00,         163828620,             35.75,     5858511451.20 
29 OCT 2025,SUVEN,EQ,SUVEN LIFE SCIENCES LTD  ,Listed    ,29 OCT 2025,               1.00,         227474207,            194.40,    44216436356.65     
29 OCT 2025,SUVIDHAA,EQ,SUVIDHAA INFOSERVE LTD   ,Listed    ,29 OCT 2025,               1.00,         209806690,              3.95,      824540291.70  
29 OCT 2025,SUYOG,EQ,SUYOG TELEMATICS LIMITED ,Listed    ,29 OCT 2025,              10.00,          11189620,            771.35,     8631113387.00     
29 OCT 2025,SUZLON,EQ,SUZLON ENERGY LIMITED    ,Listed    ,29 OCT 2025,               2.00,       13708517135,             58.20,   797698612085.65    
29 OCT 2025,SVLL,EQ,SHREE VASU LOGISTICS LTD ,Listed    ,29 OCT 2025,              10.00,          11493700,            760.55,     8741533535.00      
29 OCT 2025,SVPGLOB,EQ,SVP GLOBAL TEXTILES LTD  ,Listed    ,29 OCT 2025,               1.00,         126500000,              3.50,      444015000.00   
29 OCT 2025,SWANCORP,EQ,SWAN CORP LIMITED        ,Listed    ,29 OCT 2025,               1.00,         313456886,            480.30,   150553342345.80  
29 OCT 2025,SWARAJ,SM,SWARAJ SUITING LIMITED   ,Listed    ,29 OCT 2025,              10.00,          22018260,            195.30,     4300166178.00    
29 OCT 2025,SWARAJENG,EQ,SWARAJ ENGINES LTD       ,Listed    ,29 OCT 2025,              10.00,          12147466,           4026.20,    48908127609.20 
29 OCT 2025,SWASTIK,SM,SWASTIK PIPE LIMITED     ,Listed    ,29 OCT 2025,              10.00,          23231460,             31.70,      736437282.00   
29 OCT 2025,SWELECTES,EQ,SWELECT ENERGY SYS LTD   ,Listed    ,29 OCT 2025,              10.00,          15158760,            807.75,    12244488390.00 
29 OCT 2025,SWIGGY,EQ,SWIGGY LIMITED           ,Listed    ,29 OCT 2025,               1.00,        2493646892,            418.95,  1044713365403.40    
29 OCT 2025,SWSOLAR,EQ,STRLNG & WIL REN ENE LTD ,Listed    ,29 OCT 2025,               1.00,         233494316,            224.65,    52452163146.25   
29 OCT 2025,SYLVANPLY,SM,SYLVAN PLYBOARD (INDIA) L,Listed    ,29 OCT 2025,              10.00,          19374830,             66.00,     1278738780.00 
29 OCT 2025,SYMPHONY,EQ,SYMPHONY LIMITED         ,Listed    ,29 OCT 2025,               2.00,          68671400,            914.35,    62789694590.00  
29 OCT 2025,SYNCOMF,EQ,SYNCOM FORMU (I) LTD     ,Listed    ,29 OCT 2025,               1.00,         940000000,             16.75,    15726200000.00   
29 OCT 2025,SYNGENE,EQ,SYNGENE INTERNATIONAL LTD,Listed    ,29 OCT 2025,              10.00,         402939420,            659.25,   265637812635.00   
29 OCT 2025,SYNOPTICS,SM,SYNOPTICS TECHNOLOGIES L ,Listed    ,24 OCT 2025,              10.00,           8480000,             80.00,      678400000.00 
29 OCT 2025,SYRMA,EQ,SYRMA SGS TECHNOLOGY LTD ,Listed    ,29 OCT 2025,              10.00,         192464163,            816.95,   157233597962.85     
29 OCT 2025,SYSTANGO,SM,SYSTANGO TECHNOLOGIES LTD,Listed    ,29 OCT 2025,              10.00,          14668800,            234.75,     3443500800.00  
29 OCT 2025,SYSTMTXC,EQ,SYSTEMATIX CORP SERVICE L,Listed    ,29 OCT 2025,               1.00,         136538010,            162.65,    22206541946.40  
29 OCT 2025,TAC,ST,TAC INFOSEC LIMITED      ,Listed    ,29 OCT 2025,              10.00,          20959200,            755.55,    15835723560.00       
29 OCT 2025,TAINWALCHM,EQ,TAINWALA CHEMICAL AND PLA,Listed    ,29 OCT 2025,              10.00,           9363863,            200.75,     1879701858.60
29 OCT 2025,TAJGVK,EQ,TAJ GVK HOTELS & RESORTS ,Listed    ,29 OCT 2025,               2.00,          62701495,            420.55,    26369113722.25    
29 OCT 2025,TAKE,BE,TAKE SOLUTIONS LTD       ,Listed    ,29 OCT 2025,               1.00,         147934000,             23.55,     3482366360.00      
29 OCT 2025,TALBROAUTO,EQ,TALBROS AUTO. COMP. LTD  ,Listed    ,29 OCT 2025,               2.00,          61728150,            295.00,    18209804250.00
29 OCT 2025,TANKUP,ST,TANKUP ENGINEERS LIMITED ,Listed    ,29 OCT 2025,              10.00,           5295000,            516.70,     2735926500.00    
29 OCT 2025,TANLA,EQ,TANLA PLATFORMS LIMITED  ,Listed    ,29 OCT 2025,               1.00,         132617359,            617.85,    81937635258.15     
29 OCT 2025,TAPIFRUIT,ST,TAPI FRUIT PROCESSING LTD,Listed    ,29 OCT 2025,              10.00,           4300500,             98.00,      421449000.00 
29 OCT 2025,TARACHAND,EQ,TARA CHAND INFRA SOLN LTD,Listed    ,29 OCT 2025,               2.00,          78824900,             92.80,     7313374222.00 
29 OCT 2025,TARAPUR,BE,TARAPUR TRANSFORMERS LTD ,Listed    ,29 OCT 2025,              10.00,          19500011,             36.20,      705900398.20   
29 OCT 2025,TARC,EQ,TARC LIMITED             ,Listed    ,29 OCT 2025,               2.00,         295096335,            143.60,    42381735632.70      
29 OCT 2025,TARIL,EQ,TRANS & RECTI. LTD       ,Listed    ,29 OCT 2025,               1.00,         300165834,            459.45,   137911192431.30     
29 OCT 2025,TARMAT,EQ,TARMAT LIMITED           ,Listed    ,29 OCT 2025,              10.00,          24064255,             51.75,     1245084553.70    
29 OCT 2025,TARSONS,EQ,TARSONS PRODUCTS LIMITED ,Listed    ,29 OCT 2025,               2.00,          53206281,            290.10,    15435142118.10   
29 OCT 2025,TASTYBITE,EQ,TASTY BITE EATABLES LTD  ,Listed    ,29 OCT 2025,              10.00,           2566000,           9008.50,    23115811000.00 
29 OCT 2025,TATACAP,EQ,TATA CAPITAL LIMITED     ,Listed    ,29 OCT 2025,              10.00,        4244869037,            326.40,  1385525253676.80   
29 OCT 2025,TATACHEM,EQ,TATA CHEMICALS LTD       ,Listed    ,29 OCT 2025,              10.00,         254756278,            912.50,   232465103675.00  
29 OCT 2025,TATACOMM,EQ,TATA COMMUNICATIONS LTD  ,Listed    ,29 OCT 2025,              10.00,         285000000,           1909.70,   544264500000.00  
29 OCT 2025,TATACONSUM,EQ,TATA CONSUMER PRODUCT LTD,Listed    ,29 OCT 2025,               1.00,         989541732,           1177.10,  1164789572737.20
29 OCT 2025,TATAELXSI,EQ,TATA ELXSI LIMITED       ,Listed    ,29 OCT 2025,              10.00,          62292563,           5538.50,   345007360175.50 
29 OCT 2025,TATAINVEST,EQ,TATA INVESTMENT CORP LTD ,Listed    ,29 OCT 2025,               1.00,         505952960,            812.00,   410833803520.00
29 OCT 2025,TATAPOWER,EQ,TATA POWER CO LTD        ,Listed    ,29 OCT 2025,               1.00,        3195339547,            410.70,  1312325951952.90 
29 OCT 2025,TATASTEEL,EQ,TATA STEEL LIMITED       ,Listed    ,29 OCT 2025,               1.00,       12483527171,            185.20,  2311824396797.50 
29 OCT 2025,TATATECH,EQ,TATA TECHNOLOGIES LIMITED,Listed    ,29 OCT 2025,               2.00,         405711840,            701.15,   284464856616.00  
29 OCT 2025,TATVA,EQ,TATVA CHIN PHARM CHEM LTD,Listed    ,29 OCT 2025,              10.00,          23392055,           1366.50,    31965243157.50     
29 OCT 2025,TAURIAN,ST,TAURIAN MPS LIMITED      ,Listed    ,29 OCT 2025,              10.00,           8883200,            300.15,     2666292480.00   
29 OCT 2025,TBI,SM,TBI CORN LIMITED         ,Listed    ,29 OCT 2025,              10.00,          18158405,             88.60,     1608834683.00       
29 OCT 2025,TBOTEK,EQ,TBO TEK LIMITED          ,Listed    ,29 OCT 2025,               1.00,         108587787,           1540.90,   167322920988.30    
29 OCT 2025,TBZ,EQ,TRIB BHIMJI ZAVERI LTD   ,Listed    ,29 OCT 2025,              10.00,          66730620,            182.85,    12203028479.40       
29 OCT 2025,TCI,EQ,TRANSPORT CORPN OF INDIA ,Listed    ,29 OCT 2025,               2.00,          76697357,           1227.60,    94153675453.20       
29 OCT 2025,TCIEXP,EQ,TCI EXPRESS LIMITED      ,Listed    ,29 OCT 2025,               2.00,          38418990,            678.25,    26057679967.50    
29 OCT 2025,TCIFINANCE,EQ,TCI FINANCE LTD          ,Listed    ,29 OCT 2025,              10.00,          12872493,             12.10,      155757165.30
29 OCT 2025,TCL,SM,THAAI CASTING LIMITED    ,Listed    ,29 OCT 2025,              10.00,          23129600,            130.85,     3026508160.00       
29 OCT 2025,TCPLPACK,EQ,TCPL PACKAGING LIMITED   ,Listed    ,29 OCT 2025,              10.00,           9100000,           3336.70,    30363970000.00  
29 OCT 2025,TCS,EQ,TATA CONSULTANCY SERV LT ,Listed    ,29 OCT 2025,               1.00,        3618087518,           3057.60, 11062664395036.80       
29 OCT 2025,TDPOWERSYS,EQ,TD POWER SYSTEMS LTD.    ,Listed    ,29 OCT 2025,               2.00,         156192304,            669.15,   104516080221.60
29 OCT 2025,TEAMGTY,BE,TEAM INDIA GUARANTY LTD  ,Listed    ,29 OCT 2025,              10.00,           8993149,            250.20,     2250085879.80   
29 OCT 2025,TEAMLEASE,EQ,TEAMLEASE SERVICES LTD.  ,Listed    ,29 OCT 2025,              10.00,          16768900,           1716.50,    28783816850.00 
29 OCT 2025,TECHD,ST,TECHD CYBERSECURITY LTD  ,Listed    ,29 OCT 2025,              10.00,           7479733,            694.10,     5191682675.30     
29 OCT 2025,TECHERA,ST,TECHERA ENGINEER (IND) L ,Listed    ,29 OCT 2025,              10.00,          16520925,            325.45,     5376735041.25   
29 OCT 2025,TECHLABS,SM,TRIDENT TECHLABS LIMITED ,Listed    ,29 OCT 2025,              10.00,          17281064,            446.45,     7715131022.80  
29 OCT 2025,TECHM,EQ,TECH MAHINDRA LIMITED    ,Listed    ,29 OCT 2025,               5.00,         979562303,           1452.20,  1422520376416.60     
29 OCT 2025,TECHNOE,EQ,TECHNO ELEC & ENG CO. LTD,Listed    ,29 OCT 2025,               2.00,         116299574,           1346.20,   156562486518.80   
29 OCT 2025,TECILCHEM,BE,TECIL CHEMICALS          ,Listed    ,29 OCT 2025,              10.00,          18963700,             20.50,      388376576.00 
29 OCT 2025,TEGA,EQ,TEGA INDUSTRIES LIMITED  ,Listed    ,29 OCT 2025,              10.00,          66535492,           1915.80,   127468695573.60      
29 OCT 2025,TEJASCARGO,ST,TEJAS CARGO INDIA LIMITED,Listed    ,29 OCT 2025,              10.00,          23892840,            304.00,     7263423360.00
